__url,shop_id,shop_name,shop_categories,shop_rank,latitude,longitude,shop_spend,shop_scores,shop_comment_num,tags
"http://www.dianping.com/shop/68176897","68176897","鲑觅日本料理Shake Kakei(日月光中心广场店)","[""上海餐厅"",""打浦桥"",""日本菜"",""日本料理""]","四星商户","31.2063","121.46848","135元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""7.8"",""score_title"":""服务""}]","1560","[{""tag"":""回头客"",""count"":""80""},{""tag"":""干净卫生"",""count"":""13""},{""tag"":""牛肉赞"",""count"":""48""},{""tag"":""海鲜棒"",""count"":""11""},{""tag"":""主食赞"",""count"":""22""},{""tag"":""分量足"",""count"":""72""},{""tag"":""菜品不错"",""count"":""153""},{""tag"":""味道赞"",""count"":""337""},{""tag"":""高大上"",""count"":""3""},{""tag"":""工作餐"",""count"":""25""}]",
"http://www.dianping.com/shop/21811009","21811009","OneDay居酒屋","[""上海餐厅"",""打浦桥"",""日本菜"",""日本料理""]","四星商户","31.20804","121.468604","158元","[{""score"":""8.3"",""score_title"":""口味""},{""score"":""8.6"",""score_title"":""环境""},{""score"":""8.7"",""score_title"":""服务""}]","417","[{""tag"":""回头客"",""count"":""16""},{""tag"":""干净卫生"",""count"":""12""},{""tag"":""牛肉赞"",""count"":""17""},{""tag"":""主食赞"",""count"":""15""},{""tag"":""味道赞"",""count"":""66""},{""tag"":""弄堂小店"",""count"":""48""},{""tag"":""深夜食堂"",""count"":""10""},{""tag"":""隐于浮世"",""count"":""5""},{""tag"":""工作餐"",""count"":""4""},{""tag"":""文艺清新"",""count"":""4""}]",
"http://www.dianping.com/shop/80172789","80172789","AttilicCoffee(海华商厦店)","[""上海餐厅"",""打浦桥"",""咖啡厅""]","五星商户","31.204964","121.468889","27元","[{""score"":""9.0"",""score_title"":""口味""},{""score"":""9.0"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","90","[{""tag"":""点心好"",""count"":""5""},{""tag"":""味道赞"",""count"":""11""},{""tag"":""环境优雅"",""count"":""20""},{""tag"":""价格实惠"",""count"":""5""},{""tag"":""服务热情"",""count"":""9""},{""tag"":""温馨浪漫"",""count"":""6""},{""tag"":""有颜值"",""count"":""3""},{""tag"":""下午茶"",""count"":""5""},{""tag"":""朋友聚餐"",""count"":""4""}]",
"http://www.dianping.com/shop/22446101","22446101","白鳥珈琲","[""上海餐厅"",""打浦桥"",""咖啡厅""]","准五星商户","31.209359","121.466353","52元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.7"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","1318","[{""tag"":""回头客"",""count"":""25""},{""tag"":""干净卫生"",""count"":""30""},{""tag"":""点心好"",""count"":""123""},{""tag"":""环境优雅"",""count"":""184""},{""tag"":""味道赞"",""count"":""167""},{""tag"":""下午茶"",""count"":""218""},{""tag"":""文艺清新"",""count"":""174""},{""tag"":""老洋房"",""count"":""42""},{""tag"":""发发呆"",""count"":""39""},{""tag"":""朋友聚餐"",""count"":""11""}]",
"http://www.dianping.com/shop/500156","500156","久久滴水洞湘菜馆(茂名南路店)","[""上海餐厅"",""淮海路"",""湘菜""]","四星商户","31.22121433","121.4601398","111元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""6.9"",""score_title"":""环境""},{""score"":""7.0"",""score_title"":""服务""}]","2682","[{""tag"":""回头客"",""count"":""143""},{""tag"":""歪果仁出没"",""count"":""61""},{""tag"":""干净卫生"",""count"":""30""},{""tag"":""请客"",""count"":""50""},{""tag"":""朋友聚餐"",""count"":""43""},{""tag"":""公司聚餐"",""count"":""16""},{""tag"":""家庭聚餐"",""count"":""8""},{""tag"":""下午茶"",""count"":""6""},{""tag"":""深夜食堂"",""count"":""5""}]",
"http://www.dianping.com/shop/3129469","3129469","hoF(思南路店)","[""上海餐厅"",""淮海路"",""面包甜点"",""西式甜点""]","四星商户","31.21884","121.46607","76元","[{""score"":""8.1"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","5939","[{""tag"":""回头客"",""count"":""187""},{""tag"":""歪果仁出没"",""count"":""18""},{""tag"":""干净卫生"",""count"":""27""},{""tag"":""下午茶"",""count"":""791""},{""tag"":""朋友聚餐"",""count"":""95""},{""tag"":""深夜食堂"",""count"":""23""},{""tag"":""发发呆"",""count"":""17""},{""tag"":""请客"",""count"":""12""},{""tag"":""现做现卖"",""count"":""10""}]",
"http://www.dianping.com/shop/2855950","2855950","酒池星座(永嘉路店)","[""上海休闲娱乐"",""瑞金宾馆区"",""酒吧""]","准五星商户","31.210862","121.463758","127元","[{""score"":""8.8"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","524","[{""tag"":""高大上"",""count"":""3""},{""tag"":""放松舒服"",""count"":""34""},{""tag"":""环境优雅"",""count"":""69""},{""tag"":""服务热情"",""count"":""22""},{""tag"":""氛围好"",""count"":""13""},{""tag"":""温馨浪漫"",""count"":""10""},{""tag"":""性价比高"",""count"":""3""},{""tag"":""周末玩"",""count"":""28""},{""tag"":""日式"",""count"":""24""},{""tag"":""情侣约会"",""count"":""12""}]",
"http://www.dianping.com/shop/19179191","19179191","合点寿司(悦荟广场店)","[""上海餐厅"",""南京东路"",""日本菜"",""日本料理""]","四星商户","31.236692","121.483614","117元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","2310","[{""tag"":""回头客"",""count"":""83""},{""tag"":""上菜快"",""count"":""41""},{""tag"":""干净卫生"",""count"":""36""},{""tag"":""海鲜棒"",""count"":""10""},{""tag"":""牛肉赞"",""count"":""21""},{""tag"":""分量足"",""count"":""79""},{""tag"":""高大上"",""count"":""5""},{""tag"":""味道赞"",""count"":""296""},{""tag"":""工作餐"",""count"":""78""},{""tag"":""朋友聚餐"",""count"":""13""}]",
"http://www.dianping.com/shop/32321134","32321134","ESSEN EXPRESS逸山咖啡(广西北路店)","[""上海餐厅"",""人民广场"",""咖啡厅""]","准五星商户","31.233163","121.477955","17元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.0"",""score_title"":""环境""},{""score"":""8.5"",""score_title"":""服务""}]","163","[{""tag"":""回头客"",""count"":""6""},{""tag"":""干净卫生"",""count"":""4""},{""tag"":""味道赞"",""count"":""35""},{""tag"":""性价比高"",""count"":""31""},{""tag"":""价格实惠"",""count"":""15""},{""tag"":""服务热情"",""count"":""17""},{""tag"":""环境优雅"",""count"":""3""},{""tag"":""文艺清新"",""count"":""3""},{""tag"":""下午茶"",""count"":""3""}]",
"http://www.dianping.com/shop/503700","503700","逸天廊","[""上海餐厅"",""外滩"",""咖啡厅""]","四星商户","31.23238367","121.4868595","96元","[{""score"":""7.5"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.0"",""score_title"":""服务""}]","347","[{""tag"":""回头客"",""count"":""12""},{""tag"":""高大上"",""count"":""19""},{""tag"":""点心好"",""count"":""31""},{""tag"":""肉类好"",""count"":""4""},{""tag"":""环境优雅"",""count"":""83""},{""tag"":""味道赞"",""count"":""29""},{""tag"":""服务热情"",""count"":""78""},{""tag"":""性价比高"",""count"":""31""},{""tag"":""分量足"",""count"":""4""},{""tag"":""价格实惠"",""count"":""9""}]",
"http://www.dianping.com/shop/20809553","20809553","蒋荣兴外滩汤包","[""上海餐厅"",""外滩"",""小吃快餐"",""小笼""]","四星商户","31.235161","121.488944","31元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""7.6"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","479","[{""tag"":""回头客"",""count"":""15""},{""tag"":""上菜快"",""count"":""14""},{""tag"":""干净卫生"",""count"":""50""},{""tag"":""肉类好"",""count"":""34""},{""tag"":""高大上"",""count"":""6""},{""tag"":""点心好"",""count"":""9""},{""tag"":""味道赞"",""count"":""97""},{""tag"":""分量足"",""count"":""17""},{""tag"":""环境优雅"",""count"":""31""},{""tag"":""现做现卖"",""count"":""15""}]",
"http://www.dianping.com/shop/65834813","65834813","澳门荣记牛杂","[""上海餐厅"",""黄浦区"",""小吃快餐""]","四星商户","31.227624","121.498575","33元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""7.5"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","381","[{""tag"":""回头客"",""count"":""15""},{""tag"":""干净卫生"",""count"":""15""},{""tag"":""牛肉赞"",""count"":""3""},{""tag"":""分量足"",""count"":""20""},{""tag"":""味道赞"",""count"":""93""},{""tag"":""菜品不错"",""count"":""7""},{""tag"":""服务热情"",""count"":""29""},{""tag"":""性价比高"",""count"":""6""},{""tag"":""环境优雅"",""count"":""4""}]",
"http://www.dianping.com/shop/83494233","83494233","Pilaf Master 抓饭达人(河南中路店)","[""上海餐厅"",""南京东路"",""小吃快餐"",""快餐简餐""]","四星商户","31.234554","121.485527","39元","[{""score"":""8.1"",""score_title"":""口味""},{""score"":""7.7"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","35","[{""tag"":""饮品赞"",""count"":""3""},{""tag"":""味道赞"",""count"":""10""},{""tag"":""服务热情"",""count"":""4""},{""tag"":""羊肉"",""count"":""9""},{""tag"":""午餐"",""count"":""7""},{""tag"":""街边小店"",""count"":""3""}]",
"http://www.dianping.com/shop/43558453","43558453","GABEE.","[""上海餐厅"",""黄浦区"",""咖啡厅""]","四星商户","31.202046","121.49505","53元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.5"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","298","[{""tag"":""回头客"",""count"":""4""},{""tag"":""干净卫生"",""count"":""5""},{""tag"":""味道赞"",""count"":""34""},{""tag"":""环境优雅"",""count"":""21""},{""tag"":""服务热情"",""count"":""27""},{""tag"":""下午茶"",""count"":""15""},{""tag"":""现做现卖"",""count"":""8""},{""tag"":""发发呆"",""count"":""3""},{""tag"":""文艺清新"",""count"":""3""}]",
"http://www.dianping.com/shop/5736734","5736734","上海人家庭菜坊","[""上海餐厅"",""董家渡"",""本帮江浙菜""]","准五星商户","31.209775","121.49366","67元","[{""score"":""8.7"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","604","[{""tag"":""回头客"",""count"":""32""},{""tag"":""上菜快"",""count"":""8""},{""tag"":""干净卫生"",""count"":""73""},{""tag"":""牛肉赞"",""count"":""9""},{""tag"":""菜品不错"",""count"":""55""},{""tag"":""味道赞"",""count"":""143""},{""tag"":""价格实惠"",""count"":""60""},{""tag"":""服务热情"",""count"":""95""},{""tag"":""环境优雅"",""count"":""46""}]",
"http://www.dianping.com/shop/585498","585498","韩舍(西藏中路店)","[""上海餐厅"",""人民广场"",""韩国料理""]","四星商户","31.22988","121.4779","68元","[{""score"":""7.1"",""score_title"":""口味""},{""score"":""6.8"",""score_title"":""环境""},{""score"":""7.2"",""score_title"":""服务""}]","2510","[{""tag"":""回头客"",""count"":""139""},{""tag"":""上菜快"",""count"":""30""},{""tag"":""干净卫生"",""count"":""76""},{""tag"":""海鲜棒"",""count"":""7""},{""tag"":""牛肉赞"",""count"":""35""},{""tag"":""主食赞"",""count"":""10""},{""tag"":""分量足"",""count"":""84""},{""tag"":""菜品不错"",""count"":""109""},{""tag"":""味道赞"",""count"":""452""},{""tag"":""朋友聚餐"",""count"":""50""}]",
"http://www.dianping.com/shop/8925117","8925117","韵色(老西门店)","[""上海餐厅"",""老西门"",""本帮江浙菜"",""本帮菜""]","四星商户","31.213985","121.482606","67元","[{""score"":""7.6"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","6015","[{""tag"":""回头客"",""count"":""295""},{""tag"":""上菜快"",""count"":""83""},{""tag"":""干净卫生"",""count"":""44""},{""tag"":""朋友聚餐"",""count"":""59""},{""tag"":""文艺清新"",""count"":""58""},{""tag"":""家庭聚餐"",""count"":""37""},{""tag"":""工作餐"",""count"":""26""},{""tag"":""请客"",""count"":""24""},{""tag"":""别墅"",""count"":""22""},{""tag"":""下午茶"",""count"":""20""}]",
"http://www.dianping.com/shop/5358763","5358763","融合马来西亚餐厅(恒基名人购物中心店)","[""上海餐厅"",""南京东路"",""东南亚菜""]","四星商户","31.238057","121.484149","102元","[{""score"":""7.7"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""7.7"",""score_title"":""服务""}]","4999","[{""tag"":""回头客"",""count"":""179""},{""tag"":""上菜快"",""count"":""83""},{""tag"":""干净卫生"",""count"":""32""},{""tag"":""肉类好"",""count"":""86""},{""tag"":""下午茶"",""count"":""226""},{""tag"":""工作餐"",""count"":""116""},{""tag"":""朋友聚餐"",""count"":""75""},{""tag"":""请客"",""count"":""21""},{""tag"":""家庭聚餐"",""count"":""7""},{""tag"":""公司聚餐"",""count"":""7""}]",
"http://www.dianping.com/shop/5863878","5863878","山间堂民间瓦缸煨汤馆(新世界城店)","[""上海餐厅"",""人民广场"",""江西菜""]","四星商户","31.234909","121.473888","100元","[{""score"":""8.0"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""7.8"",""score_title"":""服务""}]","4918","[{""tag"":""回头客"",""count"":""263""},{""tag"":""上菜快"",""count"":""59""},{""tag"":""干净卫生"",""count"":""32""},{""tag"":""非活动评论"",""count"":""5179""},{""tag"":""朋友聚餐"",""count"":""40""},{""tag"":""请客"",""count"":""23""},{""tag"":""文艺清新"",""count"":""15""},{""tag"":""家庭聚餐"",""count"":""10""},{""tag"":""公司聚餐"",""count"":""9""}]",
"http://www.dianping.com/shop/38072775","38072775","一牛火锅-牛肉脆脆鱼火锅","[""上海餐厅"",""董家渡"",""火锅""]","准五星商户","31.212541","121.501205","100元","[{""score"":""8.6"",""score_title"":""口味""},{""score"":""7.8"",""score_title"":""环境""},{""score"":""8.7"",""score_title"":""服务""}]","494","[{""tag"":""回头客"",""count"":""28""},{""tag"":""菜品健康"",""count"":""10""},{""tag"":""上菜快"",""count"":""4""},{""tag"":""干净卫生"",""count"":""19""},{""tag"":""牛肉赞"",""count"":""53""},{""tag"":""分量足"",""count"":""12""},{""tag"":""味道赞"",""count"":""71""},{""tag"":""服务热情"",""count"":""133""},{""tag"":""性价比高"",""count"":""37""},{""tag"":""价格实惠"",""count"":""25""}]",
"http://www.dianping.com/shop/32868387","32868387","南洋茶铺(人民广场店)","[""上海餐厅"",""人民广场"",""面包甜点"",""饮品""]","准五星商户","31.230285","121.477845","15元","[{""score"":""8.5"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.5"",""score_title"":""服务""}]","707","[{""tag"":""回头客"",""count"":""40""},{""tag"":""上菜快"",""count"":""9""},{""tag"":""干净卫生"",""count"":""12""},{""tag"":""饮品赞"",""count"":""67""},{""tag"":""点心好"",""count"":""5""},{""tag"":""味道赞"",""count"":""107""},{""tag"":""分量足"",""count"":""5""},{""tag"":""服务热情"",""count"":""55""},{""tag"":""性价比高"",""count"":""23""},{""tag"":""价格实惠"",""count"":""9""}]",
"http://www.dianping.com/shop/75138959","75138959","小肥羊(南京东路店)","[""上海餐厅"",""黄浦区"",""火锅""]","四星商户","31.236826","121.483377","105元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.7"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","1112","[{""tag"":""菜品健康"",""count"":""101""},{""tag"":""回头客"",""count"":""69""},{""tag"":""干净卫生"",""count"":""163""},{""tag"":""上菜快"",""count"":""22""},{""tag"":""冬天吃过瘾"",""count"":""3""},{""tag"":""高大上"",""count"":""23""},{""tag"":""饮品赞"",""count"":""18""},{""tag"":""环境优雅"",""count"":""375""},{""tag"":""工作餐"",""count"":""95""}]",
"http://www.dianping.com/shop/57298131","57298131","TASTE SPACE Shop & Cafe(TASTE Cafe)","[""上海餐厅"",""瑞金宾馆区"",""咖啡厅""]","准五星商户","31.208081","121.468725","70元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""8.7"",""score_title"":""服务""}]","209","[{""tag"":""有萌宠"",""count"":""15""},{""tag"":""回头客"",""count"":""4""},{""tag"":""干净卫生"",""count"":""4""},{""tag"":""高大上"",""count"":""4""},{""tag"":""点心好"",""count"":""5""},{""tag"":""环境优雅"",""count"":""25""},{""tag"":""味道赞"",""count"":""21""},{""tag"":""服务热情"",""count"":""22""},{""tag"":""下午茶"",""count"":""24""},{""tag"":""发发呆"",""count"":""10""}]",
"http://www.dianping.com/shop/23005766","23005766","老于家东北人家(打浦桥店)","[""上海餐厅"",""打浦桥"",""东北菜""]","准五星商户","31.206221","121.47766","63元","[{""score"":""8.3"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.6"",""score_title"":""服务""}]","1412","[{""tag"":""回头客"",""count"":""73""},{""tag"":""上菜快"",""count"":""29""},{""tag"":""干净卫生"",""count"":""43""},{""tag"":""饮品赞"",""count"":""51""},{""tag"":""分量足"",""count"":""78""},{""tag"":""味道赞"",""count"":""262""},{""tag"":""菜品不错"",""count"":""68""},{""tag"":""价格实惠"",""count"":""92""},{""tag"":""工作餐"",""count"":""18""},{""tag"":""现做现卖"",""count"":""16""}]",
"http://www.dianping.com/shop/506471","506471","永兴餐厅(复兴中路店)","[""上海餐厅"",""淮海路"",""本帮江浙菜"",""本帮菜""]","四星商户","31.21471","121.463553","67元","[{""score"":""7.9"",""score_title"":""口味""},{""score"":""6.9"",""score_title"":""环境""},{""score"":""7.5"",""score_title"":""服务""}]","1691","[{""tag"":""回头客"",""count"":""77""},{""tag"":""上菜快"",""count"":""20""},{""tag"":""干净卫生"",""count"":""73""},{""tag"":""有萌宠"",""count"":""6""},{""tag"":""肉类好"",""count"":""73""},{""tag"":""弄堂小店"",""count"":""342""},{""tag"":""朋友聚餐"",""count"":""34""},{""tag"":""请客"",""count"":""22""},{""tag"":""工作餐"",""count"":""12""},{""tag"":""家庭聚餐"",""count"":""8""}]",
"http://www.dianping.com/shop/21106153","21106153","THE BREWER瘾(新天地店)","[""上海餐厅"",""新天地"",""西餐""]","准五星商户","31.221331","121.473723","158元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.8"",""score_title"":""环境""},{""score"":""8.4"",""score_title"":""服务""}]","515","[{""tag"":""回头客"",""count"":""17""},{""tag"":""有表演"",""count"":""9""},{""tag"":""牛肉赞"",""count"":""12""},{""tag"":""味道赞"",""count"":""75""},{""tag"":""环境优雅"",""count"":""59""},{""tag"":""菜品不错"",""count"":""16""},{""tag"":""点心好"",""count"":""5""},{""tag"":""服务热情"",""count"":""61""},{""tag"":""性价比高"",""count"":""23""},{""tag"":""分量足"",""count"":""7""}]",
"http://www.dianping.com/shop/500018","500018","Va Bene华万意意大利餐厅","[""上海餐厅"",""新天地"",""西餐"",""意大利菜""]","准五星商户","31.220681","121.47517","478元","[{""score"":""8.1"",""score_title"":""口味""},{""score"":""8.5"",""score_title"":""环境""},{""score"":""8.0"",""score_title"":""服务""}]","674","[{""tag"":""回头客"",""count"":""28""},{""tag"":""歪果仁出没"",""count"":""5""},{""tag"":""干净卫生"",""count"":""3""},{""tag"":""海鲜棒"",""count"":""9""},{""tag"":""牛肉赞"",""count"":""15""},{""tag"":""高大上"",""count"":""17""},{""tag"":""点心好"",""count"":""22""},{""tag"":""请客"",""count"":""20""},{""tag"":""朋友聚餐"",""count"":""18""},{""tag"":""工作餐"",""count"":""12""}]",
"http://www.dianping.com/shop/20720812","20720812","左麟右李(香港广场淮海中路店)","[""上海餐厅"",""淮海路"",""粤菜"",""粤菜馆""]","四星商户","31.223561","121.47466","138元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","3355","[{""tag"":""回头客"",""count"":""77""},{""tag"":""干净卫生"",""count"":""88""},{""tag"":""上菜快"",""count"":""34""},{""tag"":""高大上"",""count"":""26""},{""tag"":""肉类好"",""count"":""60""},{""tag"":""下午茶"",""count"":""68""},{""tag"":""工作餐"",""count"":""17""},{""tag"":""朋友聚餐"",""count"":""15""},{""tag"":""请客"",""count"":""11""},{""tag"":""现做现卖"",""count"":""10""}]",
"http://www.dianping.com/shop/66652257","66652257","Seesaw coffee(环贸iapm商场店)","[""上海餐厅"",""淮海路"",""咖啡厅""]","四星商户","31.21564","121.4582","42元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""7.9"",""score_title"":""环境""},{""score"":""8.1"",""score_title"":""服务""}]","350","[{""tag"":""回头客"",""count"":""15""},{""tag"":""高大上"",""count"":""6""},{""tag"":""点心好"",""count"":""13""},{""tag"":""味道赞"",""count"":""62""},{""tag"":""环境优雅"",""count"":""19""},{""tag"":""服务热情"",""count"":""14""},{""tag"":""下午茶"",""count"":""13""},{""tag"":""文艺清新"",""count"":""6""},{""tag"":""工作餐"",""count"":""3""},{""tag"":""午餐"",""count"":""8""}]",
"http://www.dianping.com/shop/68003378","68003378","Brew Bear精酿啤酒屋(LOFT尚街店)","[""上海休闲娱乐"",""淮海路"",""酒吧""]","五星商户","31.205199","121.459289","104元","[{""score"":""9.2"",""score_title"":""口味""},{""score"":""9.1"",""score_title"":""环境""},{""score"":""9.1"",""score_title"":""服务""}]","65","[]",
"http://www.dianping.com/shop/2943427","2943427","天鹅申阁西菜社","[""上海餐厅"",""淮海路"",""西餐"",""法国菜""]","准五星商户","31.221356","121.459261","157元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""8.0"",""score_title"":""服务""}]","1820","[{""tag"":""回头客"",""count"":""47""},{""tag"":""干净卫生"",""count"":""23""},{""tag"":""有萌宠"",""count"":""5""},{""tag"":""牛肉赞"",""count"":""39""},{""tag"":""海鲜棒"",""count"":""3""},{""tag"":""工作餐"",""count"":""29""},{""tag"":""朋友聚餐"",""count"":""21""},{""tag"":""家庭聚餐"",""count"":""16""},{""tag"":""请客"",""count"":""11""},{""tag"":""下午茶"",""count"":""7""}]",
"http://www.dianping.com/shop/24933636","24933636","渔上","[""上海餐厅"",""新天地"",""日本菜"",""寿司/简餐""]","准五星商户","31.213629","121.480654","101元","[{""score"":""8.8"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","818","[{""tag"":""回头客"",""count"":""44""},{""tag"":""干净卫生"",""count"":""31""},{""tag"":""牛肉赞"",""count"":""9""},{""tag"":""菜品不错"",""count"":""35""},{""tag"":""分量足"",""count"":""30""},{""tag"":""味道赞"",""count"":""193""},{""tag"":""服务热情"",""count"":""102""},{""tag"":""性价比高"",""count"":""36""},{""tag"":""现做现卖"",""count"":""24""}]",
"http://www.dianping.com/shop/37952673","37952673","点茶","[""上海休闲娱乐"",""淮海路"",""茶馆""]","准五星商户","31.221167","121.461364","106元","[]","165","[{""tag"":""干净卫生"",""count"":""5""},{""tag"":""饮品赞"",""count"":""14""},{""tag"":""放松舒服"",""count"":""18""},{""tag"":""环境优雅"",""count"":""35""},{""tag"":""服务热情"",""count"":""31""},{""tag"":""温馨浪漫"",""count"":""11""},{""tag"":""周末玩"",""count"":""17""},{""tag"":""情侣约会"",""count"":""4""}]",
"http://www.dianping.com/shop/3376183","3376183","晶翠庭(新锦江店)","[""上海餐厅"",""淮海路"",""粤菜"",""粤菜馆""]","准五星商户","31.220891","121.462996","125元","[{""score"":""8.3"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""7.6"",""score_title"":""服务""}]","2065","[{""tag"":""回头客"",""count"":""92""},{""tag"":""干净卫生"",""count"":""57""},{""tag"":""高大上"",""count"":""38""},{""tag"":""海鲜棒"",""count"":""10""},{""tag"":""下午茶"",""count"":""109""},{""tag"":""请客"",""count"":""72""},{""tag"":""家庭聚餐"",""count"":""33""},{""tag"":""朋友聚餐"",""count"":""29""},{""tag"":""现做现卖"",""count"":""11""},{""tag"":""年会"",""count"":""10""}]",
"http://www.dianping.com/shop/27311449","27311449","元蒸坊","[""上海餐厅"",""打浦桥"",""火锅""]","四星商户","31.207512","121.469349","161元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.1"",""score_title"":""环境""},{""score"":""8.3"",""score_title"":""服务""}]","1776","[{""tag"":""菜品健康"",""count"":""67""},{""tag"":""回头客"",""count"":""40""},{""tag"":""干净卫生"",""count"":""67""},{""tag"":""海鲜棒"",""count"":""62""},{""tag"":""肉类好"",""count"":""58""},{""tag"":""朋友聚餐"",""count"":""28""},{""tag"":""请客"",""count"":""16""},{""tag"":""下午茶"",""count"":""12""},{""tag"":""家庭聚餐"",""count"":""8""},{""tag"":""深夜食堂"",""count"":""6""}]",
"http://www.dianping.com/shop/67639312","67639312","TOUR","[""上海休闲娱乐"",""淮海路"",""酒吧""]","五星商户","31.22066925548551","121.45803004736241","116元","[{""score"":""9.1"",""score_title"":""口味""},{""score"":""8.9"",""score_title"":""环境""},{""score"":""9.2"",""score_title"":""服务""}]","72","[]",
"http://www.dianping.com/shop/1940194","1940194","星巴克(来福士店)","[""上海餐厅"",""人民广场"",""面包甜点"",""饮品""]","四星商户","31.23308","121.47674","37元","[{""score"":""8.2"",""score_title"":""口味""},{""score"":""8.2"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","202","[{""tag"":""回头客"",""count"":""13""},{""tag"":""味道赞"",""count"":""12""},{""tag"":""服务热情"",""count"":""16""},{""tag"":""环境优雅"",""count"":""7""},{""tag"":""下午茶"",""count"":""15""},{""tag"":""圣诞"",""count"":""8""},{""tag"":""午餐"",""count"":""4""},{""tag"":""早餐"",""count"":""3""}]",
"http://www.dianping.com/shop/75625187","75625187","飨巷炖汤牛腩","[""上海餐厅"",""黄浦区"",""粤菜"",""粤菜馆""]","准五星商户","31.236299","121.483176","37元","[{""score"":""8.4"",""score_title"":""口味""},{""score"":""8.4"",""score_title"":""环境""},{""score"":""9.0"",""score_title"":""服务""}]","99","[{""tag"":""回头客"",""count"":""5""},{""tag"":""干净卫生"",""count"":""7""},{""tag"":""主食赞"",""count"":""6""},{""tag"":""分量足"",""count"":""7""},{""tag"":""味道赞"",""count"":""23""},{""tag"":""菜品不错"",""count"":""6""},{""tag"":""服务热情"",""count"":""26""},{""tag"":""环境优雅"",""count"":""8""},{""tag"":""性价比高"",""count"":""7""}]",
"http://www.dianping.com/shop/15113149","15113149","斗牛士牛排(第一百货人民广场店)","[""上海餐厅"",""人民广场"",""西餐""]","四星商户","31.235993","121.474416","134元","[{""score"":""7.9"",""score_title"":""口味""},{""score"":""8.3"",""score_title"":""环境""},{""score"":""8.2"",""score_title"":""服务""}]","2397","[{""tag"":""回头客"",""count"":""162""},{""tag"":""干净卫生"",""count"":""55""},{""tag"":""海鲜棒"",""count"":""7""},{""tag"":""高大上"",""count"":""7""},{""tag"":""肉类好"",""count"":""31""},{""tag"":""点心好"",""count"":""8""},{""tag"":""菜品不错"",""count"":""49""},{""tag"":""服务热情"",""count"":""227""},{""tag"":""环境优雅"",""count"":""134""},{""tag"":""味道赞"",""count"":""106""}]",
